#Name	NumConnected
ACOT8	8514
ACOT9	8515
ACOT6	8515
ACOT7	8515
ACOT4	8514
ACOT2	8514
ACOT1	8515
ADCY4	8514
ADCY5	8514
ADCY6	8514
ADCY7	8514
ADCY1	8514
ADCY2	8514
ADCY3	8514
KIF25	8514
KIF24	8514
KIF27	8514
ADCY8	8514
ADCY9	8514
KIF23	8514
KIF22	8514
RAB44	8514
RAB42	8514
RAB43	8514
RAB41	8514
PI4K2B	8514
NR3C1	8514
SKAP2	8514
PDLIM7	8514
RAB30	8514
XRCC1	8514
XRCC3	8514
XRCC2	8514
PITPNA	8514
XRCC4	8514
PITPNB	0
SMURF1	8514
SMURF2	8514
CLEC7A	8514
GALNT5	8515
MFN1	8514
MEIS1	8514
TFRC	8514
AKT1S1	8514
GSPT2	8514
GSPT1	8514
DGCR8	2
OR5AN1	8514
PAPD7	8514
KIR3DL1	8514
KIR3DL2	8514
IL13RA2	8514
IL13RA1	8514
LMNB1	8514
MRPS28	8514
MRPS26	8514
CD274	8514
MRPS24	8514
MRPS25	8514
MRPS22	8514
MRPS23	8514
MRPS21	8514
PPP2R5D	8514
PPP2R5E	8514
PPP2R5A	8514
PPP2R5B	8514
PPP2R5C	8514
LCMT1	8515
LCMT2	0
YY1	8514
INSIG1	8514
NAMPT	8514
H2AFB1	8514
ADCY10	8514
KCNA6	8514
KCNA7	8514
KCNA4	8514
KCNA5	8514
MFSD4B	8514
KCNA3	8514
KCNA1	8514
OPTN	8514
JMJD6	8515
BHMT	8514
OPTC	0
MCCC2	8514
MCCC1	8514
ACACA	8514
ACACB	8514
FOXD3	8514
PLA2G2A	8514
APPL1	8514
PLA2G2E	0
PLA2G2D	0
PLA2G2F	8514
GAS8	8515
MEMO1	8514
GOT1	8514
CAPN15	8531
CAPN14	8531
CAPN13	8531
CAPN12	8531
CAPN11	8531
CAPN10	8531
KIF28P	8514
OR8J2	8514
OR8J3	8514
SLC35D1	8514
OR8J1	8514
COX7B	8528
HIBCH	8515
SARS2	8514
HS3ST6	8514
HS3ST5	8514
HS3ST4	8514
IL1RAPL1	8514
HS3ST2	8514
HS3ST1	8514
IL1RAPL2	8514
PSAP	8514
EFNB2	8514
MPRIP	8514
NOCT	8514
THUMPD1	2
WDR35	8514
KYNU	8517
SIN3A	8514
WDR34	8514
LHPP	8515
UVRAG	8514
MLLT1	8514
MLLT3	8514
NUP188	8514
WDR36	8514
COPG2	8514
PHOSPHO1	8514
COPG1	8514
OR2T10	8514
OR2T11	8514
OR2T12	8514
OR2C3	8514
OR2C1	8514
KERA	0
IGKV2-30	8514
BPNT1	8514
EIF4A1	8514
TNFRSF10A	8514
HES5	8514
BCL9	8514
EIF4A3	8514
IGHV2-70	8514
BCL6	8514
OR7G2	8514
OR7G3	8514
BCL2	8514
PLK1	8514
PLK3	8514
CDX2	8514
PLK4	8514
LRFN3	8514
LRFN2	8514
LRFN1	8514
LRFN4	8514
NKX2-2	8514
KLHL21	8514
NKX2-5	8514
ZP1	8514
IP6K3	8514
ZP3	8514
ZP2	8514
ZP4	8514
KIAA0391	8514
OAS1	8514
OAS3	8514
OAS2	8514
CWC15	8514
TTYH2	8514
TLE2	8514
MTM1	8514
OASL	8514
CSNK1G2	8515
SERPINB8	8515
SERPINB2	8514
SERPINB6	8515
OR9Q2	8514
SMO	8514
OR9Q1	8514
PCGF5	8514
CX3CR1	8514
PCGF6	8514
MAGED1	8514
POLE	8514
ATP8B3	0
ATP8B2	0
ATP8B1	0
ATP8B4	0
ELP6	8520
ELP5	8520
ELP4	8520
ELP3	8520
ELP2	8520
ELP1	8520
CYFIP2	8514
CHRNE	8514
DES	8514
DEK	8514
IGLV6-57	8514
DPPA4	8514
MANEA	8515
KLHDC3	0
DDX4	6
UBAP1	8514
POLL	8514
DDX5	8514
ASXL1	8514
ASXL2	8514
OR51H1	8514
HTR2A	8514
HTR2C	8514
HTR2B	8514
NEUROG3	8514
GBA2	8515
GBA3	8515
DDX1	8520
SMC1A	8514
SMC1B	8514
CLEC5A	8514
MTNR1B	8514
MTNR1A	8514
TRIM41	8514
PEX1	8514
PEX3	8515
PEX2	8514
PEX5	8514
PEX7	8514
PEX6	8514
IVL	8514
SCN3B	8514
ESAM	8514
OR5AS1	8514
ACE	8515
ACD	8514
ATP5S	8514
NEB	8514
ATP5J	8514
ATP5I	8514
ATP5H	8514
ME1	8514
ME3	8514
ME2	8514
HFE	8514
GNAI3	8514
GNAI1	8514
SLC7A8	8514
TBK1	8514
GPR143	8514
AURKAIP1	8514
EPPIN-WFDC6	8514
ZNF212	8514
AFMID	8519
NFKBIB	8514
KNL1	8514
HLA-B	8514
CITED2	8514
IGHV1-46	8514
HLA-A	8514
CITED4	8514
DAGLA	8514
MCFD2	8514
DAGLB	8514
PFDN5	8514
PFDN4	8514
PFDN6	8514
MTHFR	0
SLC7A2	0
HLA-F	8514
POMC	8514
ACHE	8514
NFKBIE	8514
POMK	8515
HIRA	8514
RIN1	8515
RIN3	8515
RIN2	8515
MET	8514
WWOX	8514
NOX4	8514
RPS13	8514
RPS12	8514
RPS11	8514
RPS10	8514
RPS17	8514
LALBA	8514
RPS15	8514
RPS14	8514
CLPS	8514
RPS18	8514
LAMA2	8514
RIPK1	8514
LATS2	8514
LATS1	8514
DDOST	8514
PDCL	8514
ARID4A	8514
ARID4B	8514
LAMA5	8514
CRABP1	0
CRABP2	8514
ZNF419	8514
ZNF418	8514
ZNF417	8514
ZNF416	8514
ZNF415	8514
RRAGD	8514
RRAGA	8514
RRAGC	8514
GLIPR1	0
POU4F1	8514
POU4F2	8514
GGT1	8514
MCOLN1	8514
GGT7	8515
MCOLN3	8514
ARHGAP39	8514
RASA4	8514
RASA1	8514
RASA2	8514
RASA3	8514
ACTN3	8514
ACTN2	8514
ACTN1	8514
PTCH1	8514
PTPRS	8514
SLC40A1	8514
ACTN4	8514
CLP1	8514
EZR	8514
PTPRF	8514
PTPRD	8514
PTPRC	8514
TUFM	8514
PTPRA	8514
HAUS7	8514
PTPRK	8515
PTPRJ	8515
IFT27	8514
IFT20	8514
CPM	0
IFT22	8514
CPD	8514
CPE	8515
GAPVD1	8514
CYP46A1	11
N6AMT1	8514
DMPK	2
RAD9B	8514
OR5J2	8514
DMP1	8514
F2	8514
GPR150	8514
ABLIM1	8514
ABLIM3	8514
ABLIM2	8514
MYD88	8514
DUSP6	8515
F7	8514
HHIP	8514
HMGN1	8514
GSTZ1	8514
MX2	8514
RAB6A	8514
RAB6B	8514
MX1	8514
DEFB126	0
CHL1	8514
ATP6V1E2	8514
IFIT3	8514
IFIT2	8514
IFIT1	8514
MIGA2	8516
IGLV7-43	8514
P2RY10	8514
EFTUD2	8514
ISG15	8514
MAP1LC3A	8514
MAP1LC3C	8514
MAP1LC3B	8514
ZFP28	8514
CACNA1I	8514
BRCC3	8514
GDI2	8514
GDI1	8514
CBY1	8514
ERLIN1	8514
ERLIN2	8514
SPDL1	8514
GABRQ	8514
KRT17	54
KRT16	54
KRT15	54
KRT14	54
KRT13	54
KRT12	54
WDR33	8514
KRT10	54
IL15RA	8514
KRT19	54
KRT18	54
MIA3	8514
TLE3	8514
PAG1	8514
TLE1	8514
FGF8	8514
NAPEPLD	0
TLE4	8514
SPTA1	8514
FGF6	8514
ZFP69B	8514
CDC6	8514
TNFSF13B	8514
PKLR	8514
KCNC2	8514
TFPT	8514
OR4L1	8514
TFPI	8514
NAT8	8515
ATP6V0D2	8514
HENMT1	8514
CHMP7	8514
KCNC4	8514
FABP12	0
GCH1	8514
KCNC1	8514
COX5B	8528
KCNC3	8514
CITED1	8514
NGFR	8514
CPSF7	8514
CPSF6	8514
CPSF4	8514
CPSF3	8514
CPSF2	8514
CPSF1	8514
MAD1L1	8514
ACAA2	8514
ACAA1	8514
OR3A1	8514
OR3A2	8514
OR3A3	8514
SIPA1L1	8514
APCS	8514
TTLL5	0
TTLL4	0
TTLL7	0
LTBP4	8514
TTLL1	5
ARIH2	8514
LTBP1	8514
TTLL2	0
TTLL9	0
TTLL8	0
SUFU	8514
PLA2G4C	8514
PLA2G4B	8514
PLA2G4A	8514
PLA2G4F	8514
PLA2G4E	8514
PLA2G4D	8514
CRAT	8514
OR8H1	8514
OR8H2	8514
OR8H3	8514
OR14A2	8514
MBD5	8514
MBD6	8514
MBD3	8514
MBD2	8514
LMAN1L	8514
TRMT112	8514
MPC2	8516
COL11A1	8514
COL11A2	8514
MPC1	8516
FAM13A	8515
SLC25A19	0
SLC25A18	8514
SLC25A17	8514
SLC25A16	8514
SLC25A15	8514
SLC25A14	0
SLC25A13	8514
SLC25A12	8514
SLC25A11	8514
SLC25A10	8514
MT-ND1	8514
MT-ND2	8514
MT-ND3	8514
MT-ND4	8514
MT-ND5	8514
MT-ND6	8514
OR10D3	8514
EAF1	8514
EAF2	8514
NDUFA10	8514
NDUFA11	8514
NDUFA12	8514
NDUFA13	8514
APOBR	8514
KLRB1	2
PTPN18	8514
HSD17B1	4
DYNLRB1	8514
ALDH1L2	0
ALDH1L1	8514
GK3P	8514
GNG7	8514
GNG4	8514
GNG5	8514
GNG2	8514
GNG3	8514
MMAA	8514
MMAB	8515
GNG8	8514
ALG8	8514
ALG9	8514
STAR	0
FUS	8514
ALG2	8514
ALG3	8514
ALG1	8514
ALG6	8514
ALG5	0
TTLL6	0
SMARCE1	8514
LTBP3	8514
RNGTT	8514
STAM	8514
FUK	5
ARIH1	8514
CCNE2	8514
CCNE1	8514
INSL3	8514
RAB11A	8514
OR1F12	8514
FIG4	8514
RAB11B	8514
GCC2	8514
GCC1	8514
TBC1D8B	8514
CLDN5	8514
RASGEF1A	8515
DEFB106A	0
TRDMT1	0
SMYD2	8515
SMYD3	8515
SERPIND1	8514
IRF3	8514
IRF2	8514
IRF1	8514
IRF7	8514
IRF6	8514
IRF5	8514
IRF4	8514
IRF9	8514
IRF8	8514
PDX1	8514
INMT	8514
ONECUT3	0
ONECUT1	8517
PANX1	8514
PANX2	8514
FECH	8525
ZNF726P1	8514
PTGDR2	8514
ZBTB17	0
ZBTB16	8514
PNPLA2	8514
TEX101	0
ACVR2A	8514
KLHL12	8514
KLHL13	8514
DAB2IP	8514
TRIM69	8514
MTOR	8514
MUC5AC	8514
TRIM63	8514
TRIT1	0
OMG	8514
ITK	8514
OMD	0
NRF1	8514
HTD2	0
ELOA2	8514
LCAT	8514
OR52D1	8514
HIP1	8514
TRDN	8520
CILP	8515
ARAP3	8515
PYGO2	8514
ARAP1	8514
BID	8514
IGHV1-69	8514
TTPA	0
KLKB1	8514
OR51E1	8514
CYBB	8514
SLN	0
CYBA	8514
CTNS	0
CIDEC	2
CIDEA	2
PRCP	8515
ABCF1	8514
NOTCH4	8514
MEAF6	8514
AZIN1	8514
NOTCH1	8514
NOTCH2	8514
AZIN2	8514
ZNF658	8514
ZNF655	8514
TCTEX1D2	8514
TCTEX1D1	8514
HSF1	8514
FGFRL1	8514
EGR1	8514
CRLF2	8514
CRLF1	8514
RAPGEF4	8514
RLN1	8514
RLN2	8514
RLN3	8514
ZNF383	8514
ZNF382	8514
ZNF354C	8514
ZNF354B	8514
ARHGEF9	8514
OR10J6P	8514
RORC	8514
RORB	8514
RORA	8514
ZNF479	8514
ZNF471	8514
ZNF470	8514
ZNF473	8514
GUSB	8514
MDM2	8514
MDM4	8514
ROR2	8514
ROR1	8514
SNRPD3	8514
SNRPD2	8514
SNRPD1	8514
SFI1	8514
CPB2	8515
CPB1	8515
KIT	8514
KPNA7	0
WWTR1	8514
KPNA5	0
NMBR	8514
KPNA3	0
KIN	0
EDAR	4
ARAF	8514
IFT43	8514
CRP	8514
DVL2	8514
IFT46	8514
RFX6	8514
UNC119B	5
FRS3	8514
FRS2	8514
TNFRSF17	8514
TNFRSF14	8514
CRK	8514
CRH	8514
TNFRSF18	8514
SUPT20H	8514
DVL3	8514
OR6C75	8514
GLDC	2
PC	8514
IGHV4-39	8514
B4GALT1	8514
IGHV4-34	8514
B4GALT2	8515
B4GALT5	8515
NINL	8514
B4GALT7	8515
B4GALT6	8515
FCN3	8514
FCN2	8514
FCN1	8514
OR5L1	8514
OR5L2	8514
TRRAP	8514
TUBA3E	8514
TUBA3D	8514
CR2	8514
ASPSCR1	8516
CR1	8514
TNFRSF1B	8514
LGMN	8515
TNFRSF1A	8514
CYP19A1	8514
SPRN	0
SULT2B1	8514
GPD1L	8514
TMLHE	8514
DOHH	3
ARNTL2	8514
GCFC2	8514
EHMT1	8514
EHMT2	8514
ADIPOR2	8514
ADIPOR1	8514
HPRT1	0
MARK4	8514
MARK3	8514
TRBV12-3	8514
TPD52L1	8514
HSPA1B	8514
WDR12	8514
OR7A10	8514
OR7A17	8514
GABPA	8514
WDR18	8514
AOX1	8515
PPP2R1B	8514
GPR55	8514
TIMM9	8514
USP9X	8514
WASL	8514
BCL9L	8514
KRT33B	54
KRT33A	54
AMBP	8514
AMBN	8514
CARNS1	8514
OR4B1	8514
WNT2B	8514
DGKZ	8514
HSPB2	8514
HSPB1	8514
PKN1	8514
PKN3	8514
PKN2	8514
RHOBTB2	8514
RHOBTB3	8514
RHOBTB1	8514
INO80D	8514
INO80E	8514
INO80B	8514
INO80C	8514
LPL	8514
CMPK1	0
KCNE2	8514
KCNE3	8514
KCNE1	8514
KCNE4	8514
KCNE5	8514
AGBL5	8515
CYP2F1	0
LIG4	8514
CSNK1D	8514
CSNK1E	8514
LIG1	8514
BDP1	8514
DEFB134	0
DEFB135	0
DEFB136	0
DEFB132	0
DEFB133	0
ISCU	8514
IL36RN	8514
ATP13A1	0
FNTA	8514
FNTB	8514
ADAMTS20	0
NKX6-1	0
CRCP	8514
CSPG4	0
CSPG5	0
ZKSCAN1	8514
ZKSCAN3	8514
ZKSCAN5	8514
ZKSCAN4	8514
ZKSCAN7	8514
ZKSCAN8	8514
CCR6	8514
CHCHD10	0
SLC25A37	8527
BCHE	8514
DCP1B	8514
DCP1A	8514
SLC25A32	8514
VIM	8514
ATP13A2	0
TUBA1C	8514
TUBA1B	8514
TUBA1A	8514
VIP	8514
ZIM2	8514
CHMP5	8514
DBF4	8514
ADI1	8514
RIMKLA	8514
HCAR2	8514
HCAR1	8514
RIMKLB	8514
TAF7	8514
USP12	8514
TAF5	8514
TAF4	8514
TAF3	8514
TAF2	8514
TAF1	8514
G6PD	8514
G6PC	0
USP10	8514
TAF9	8514
TAF8	8514
TYR	0
POMT1	8516
POMT2	8516
AGPS	8514
ALAD	8514
FOSB	8514
USP15	8514
STOM	8514
PDXK	8516
CLTCL1	8514
NPLOC4	8514
TMEM86B	0
IGHV2-5	8514
AP2M1	8514
UGT3A2	0
DEFB130A	0
PDCD7	8514
PDCD4	0
DEFB130B	0
PDCD1	8514
UGT3A1	0
OBSL1	8514
FUZ	8515
CTLA4	8514
HDLBP	8514
OR6C3	8514
OR6C2	8514
OR6C1	8514
OR6C6	8514
ARFGEF2	8514
SERPINF2	8514
GCAT	8514
GHSR	8514
VPS26A	8514
C7	8514
C6	8514
SREBF2	8514
OR13G1	8514
SREBF1	8514
OXCT1	8514
C5	8514
OXCT2	8514
KARS	8514
RAB39B	8514
RAB39A	8514
ZNF324	8514
SSRP1	8514
AKR1D1	6
IL12B	8514
IGKV2D-30	8514
PDE9A	8514
COX6B1	8528
TAF6L	8514
DAO	8514
THPO	2
RPIA	8514
MTA1	8514
MTA2	8514
MTA3	8514
LRP10	8515
LRP12	8515
CUBN	8514
GAPDHS	8514
GPC1	8514
GPC2	8514
GPC3	8514
GPC4	8514
GPC5	8514
GPC6	8514
MPHOSPH10	8514
MTAP	8514
BICD2	8514
BICD1	8514
BBS9	8514
SEC22B	8514
SEC22A	8514
BBS1	8514
BBS2	8514
BBS5	8514
BBS4	8514
BBS7	8514
INSL5	8514
C2orf49	8520
OR52B2	8514
ELANE	8515
AGL	8515
AGK	8514
NIPA2	8514
NIPA1	8514
CELA2A	8515
DET1	8514
PDCD11	8514
IGKC	8514
AGT	8514
SLC50A1	8515
ZNF75CP	8514
OR14K1	8514
SLC28A2	8514
PIK3CA	8514
PIK3CB	8514
GPR183	8514
PIK3CD	8514
PIK3CG	8514
WWC1	8514
PRND	0
SCLY	8514
ZSWIM8	8514
KCNJ3	8514
DIMT1	0
POLR3GL	8514
MEN1	8514
NMU	8514
TDO2	8520
PIK3C3	8514
ZNF677	8514
ZNF676	8514
ZNF675	8514
ZNF671	8514
ZNF670	8514
PARP16	8515
MAX	8514
PARP14	8515
PARP10	8515
ZNF678	8514
MAG	8514
MAF	8514
ACLY	8514
EVL	8514
OR1B1	8514
ALDH3A2	8514
GRM1	8514
ALDH3A1	0
MGST2	0
EDC3	8514
MGST1	0
EDC4	8514
TYK2	8514
JAM2	8514
ZNF454	8514
PAM16	8514
GMDS	5
LSR	8514
LSS	8514
WSB2	8514
COL1A2	8514
KCNIP4	8514
KCNIP3	8514
KCNIP2	8514
KCNIP1	8514
MPV17	8514
LIN28A	8514
MOGAT2	8515
MOGAT3	8515
MOGAT1	8515
ANAPC1	8514
ANAPC2	8514
ANAPC5	8514
ANAPC4	8514
ANAPC7	8514
RPS6KA1	8514
RPS6KA2	8514
RPS6KA3	8514
RPS6KA4	8514
RPS6KA5	8514
RPS6KA6	8514
PISD	0
PSMD14	8514
PSMD11	8514
PSMD10	8514
PSMD13	8514
PSMD12	8514
FTCD	8514
UTP20	8514
MINPP1	0
GANAB	8514
OR6A2	8514
VAPB	8514
VAPA	8514
NPHP3	5
NPHP1	8514
CEMIP	0
NPHP4	8514
CTH	8514
EXOSC10	8514
ARF3	8514
ARF1	8514
ARF6	8514
ARF5	8514
ARF4	8514
BUD23	8514
ACOX1	8514
IGHV4-59	8514
MT2A	0
RPTN	8514
TRMT44	8514
OR10S1	8514
RAB11FIP3	8514
SLCO1B1	8515
METTL22	2
SPP1	8514
SPP2	8514
MYL6B	8514
NRN1L	0
SLITRK6	8514
IFIH1	8514
ACTR10	8514
EEF1A1	8514
EEF1A2	8515
CHP1	8514
SLITRK4	8514
RAB2A	8514
RAB2B	8514
GCHFR	8514
WDR45B	0
AASS	8514
SLITRK1	8514
DMGDH	8516
KIF4B	8514
KIF4A	8514
CLIP3	8514
CLIP1	8514
ETNK2	8514
ETNK1	8514
CD48	2
MND1	8516
CD44	8514
CD47	8514
CA14	8514
CA13	8514
CA12	8514
DMTN	4
HIKESHI	8514
FPGT	4
FGFR1OP	8514
TPSAB1	8515
RAB20	8514
RAB21	8514
EIF4E3	8514
EIF4E2	8514
RAB24	8514
RAB25	8514
RAB26	8514
FXR1	8514
GLRA3	8514
GLRA2	8514
CALR	8514
CALU	8514
GLRA4	8514
FAR1	8515
ACTR1B	8515
ACTR1A	8514
FAR2	8515
CHPF	8515
WDR75	8514
WDR77	8514
CD74	8514
PPP2R3B	8514
NQO2	0
CDO1	2
NQO1	8514
PRPF8	8514
PRPF3	8514
PRPF4	8514
PRPF6	8514
CD177	8514
PCF11	8514
RNMT	8514
CLEC1B	8514
HTN3	0
PIP4K2A	8514
PIP4K2C	8514
PIP4K2B	8514
HMGA1	8514
IL31RA	8514
RFFL	8515
LEFTY2	8514
LEFTY1	8514
KCNU1	8514
ZFHX3	8514
MYL3	8514
RAB27A	8514
RAB27B	8514
CSAD	0
CDON	8514
ELK1	0
GPHB5	8514
LSAMP	0
PAK4	8514
PAK5	8514
PAK6	8514
PAK1	8514
PAK2	8514
PAK3	8514
NSDHL	8514
KCNG1	8514
KCNG2	8514
KCNG3	8514
KCNG4	8514
OR4C15	8514
OR4C16	8514
OR4C11	8514
CEP97	8514
OR4C13	8514
OR4C12	8514
DEFB116	0
DEFB114	0
DEFB115	0
DEFB112	0
DEFB113	0
CYP2D6	2
ATXN7L3	8514
PIGG	8514
MFSD2A	8514
DEFB118	0
DEFB119	0
LCN15	0
DMBT1	8514
PRKG1	8514
KAT14	8514
LCN12	0
TNS3	8514
COLEC12	8514
TRAF3IP1	8514
TNS4	8514
HEXA	8514
ARID2	8514
NAXE	8517
NAXD	8516
SPRR3	8514
PMEPA1	8514
OR8D4	8514
OR8D1	8514
OR8D2	8514
KLC1	8514
EZH2	8514
KLC2	8514
ZNF775	8514
CEP78	8514
GLYCTK	0
COX18	8515
COX19	0
PFN2	8514
NUBP1	2
CREM	8514
COX10	2
COX11	8515
TMEM219	8514
GAS2	0
COX14	8515
COX15	0
COX16	8515
COX17	0
FBXW12	8514
PDGFRA	8514
WRAP53	8514
UGT2A3	0
UGT2A2	0
SCN10A	8514
PPA2	8515
PPA1	8515
BET1	8514
NUP62	8514
OR2Y1	8514
ALCAM	8514
IFNA13	8514
TPM4	8514
CSF1R	8514
TPM2	8514
TPM1	8514
ETF1	8514
FBXW9	8514
SIPA1	8515
FBXW2	8514
FBXW4	8514
CA7	8514
FBXW7	8514
ETFA	2
TGFBR2	8514
PLPP3	0
ETFB	2
PLPP5	8514
PLPP4	8514
PLPP6	0
SMNDC1	8514
TPMT	8514
YKT6	8514
ALPP	8514
LRAT	8519
OR2AJ1	8514
TJP2	8514
NDOR1	4
OR7A5	8514
PPAT	8514
BABAM1	8514
BABAM2	8514
SH3PXD2A	8518
MTIF2	8514
KLHL11	8514
DCXR	8515
CHPF2	8515
ACVR2B	8514
AGRN	8514
NFYB	8514
NFYA	8514
SMARCA2	8514
SMARCA4	8514
SMARCA5	8514
OLAH	8515
FYN	8514
TOR1A	8514
TOR1B	8514
CCT6A	8514
NAGLU	8516
CCT6B	8514
GPHA2	8514
RUFY1	8514
FCGR2B	8514
FCGR2A	8514
CHCHD1	8514
SKIL	8514
CYTH1	8514
GCGR	8514
CYTH3	8514
CYTH2	8514
CYTH4	8514
DPH1	8514
DPH2	8514
DPH3	8514
DPH5	8514
DPH6	8514
DPH7	2
CALCR	8514
CALCA	8514
CALCB	8514
OR13A1	8514
IGLV2-8	8514
CKB	2
CKM	2
TIGAR	8514
PTGS1	8514
OR51B5	8514
OR51B4	8514
OR51B6	8514
OR51B2	8514
DCN	8514
GPAM	8514
DCK	0
ACSM1	8514
DCD	0
THRB	8514
ACSM4	8514
NDC1	8514
ACSM6	8515
TAF4B	8514
PERP	8514
CUL9	8514
DCX	8514
CUL5	8514
DCT	2
CUL7	8514
CUL1	8514
CUL2	8514
CUL3	8514
TRIM28	8514
PNKP	8514
TRIM24	8514
TRIM25	8514
TRIM27	8514
CDH24	8514
TRIM21	8514
CREB1	8514
FLRT1	8514
PER2	8514
FLRT3	8514
FLRT2	8514
KLK14	8523
GNPAT	8514
KAT8	8514
FCER2	8514
DYNC2LI1	8514
KAT5	8514
ARCN1	8514
KAT7	8514
F2R	8514
IHH	8514
QRFP	8514
EDARADD	4
AES	8514
GBA	8514
GNAO1	8514
DNAJC24	8514
NTSR2	8514
GAPDH	8514
NTSR1	8514
TECTB	0
ARHGAP8	8515
ARHGAP9	8515
ARHGAP4	8515
ARHGAP5	8515
ARHGAP6	8515
ICOSLG	8514
ARHGAP1	8515
SPRTN	8514
PRLR	8514
KIF9	8514
RIDA	0
OR4D10	8514
OR4D11	8514
PPP6C	8518
HKR1	8514
KCNQ4	8514
HSPA4L	8514
MRPL4	8514
MRPL2	8514
MRPL3	8514
MRPL1	8514
MRPL9	8514
ZNF611	8514
ZNF610	8514
ZNF613	8514
ZNF615	8514
ZNF614	8514
ZNF616	8514
SLC3A2	8514
TARS	8515
SLC3A1	8514
B4GAT1	8514
EIF4EBP1	8514
BAG2	8515
BAG3	8515
BAG1	8515
OR1L8	8514
BAG4	8514
BAG5	8515
KMO	8518
OR1L4	8514
OR1L6	8514
MSRB1	8515
RTKN	8514
MSRB3	8515
CTDP1	8514
CD79B	8514
CD79A	8514
DENND3	8514
ZNF385A	8514
PDHA2	8514
PDHA1	8514
COL4A3BP	8514
SAP18	8514
RAP1GAP2	8514
FSCN1	0
TCAP	8514
CD244	2
MYL12B	8514
MYL12A	8514
CKMT2	0
CD247	8514
LRRC8A	5
IDO2	8520
LEAP2	0
TMPO	8514
IDO1	8520
VARS	8515
LDHAL6B	0
SNU13	8514
LDHAL6A	8514
DDIT3	0
RAB3IL1	8515
LYPD4	0
LYPD5	0
LYPD2	0
LYPD3	0
LYPD1	0
CATSPER4	8514
AMHR2	2
CATSPER1	8514
LYPD8	0
CATSPER3	8514
MAPKAP1	8514
RGS5	8515
RGS6	8514
RGS7	8514
LRRC8C	5
RGS1	8515
RGS2	8515
RGS3	8515
RGS8	8515
RGS9	8514
IL1RAP	8514
CATSPERD	8514
CATSPERG	8514
CATSPERB	8514
ARAP2	8515
RDH14	0
RDH16	8515
RDH10	8515
RDH11	3
RDH12	4
KANK1	8515
DEDD2	8514
DOLK	8514
CANX	8514
NALCN	8514
CIAPIN1	4
HSP90AB1	8514
PTP4A2	8514
TNNI2	8514
TDRD9	6
CD28	8514
MRPS9	8514
MRPS7	8514
MRPS6	8514
MRPS5	8514
IFI35	8514
CD27	2
MRPS2	8514
CD24	8514
MYLIP	8514
ABHD3	0
ABHD6	8515
ABHD4	0
ABHD5	2
NKIRAS2	8515
NKIRAS1	8515
MBTPS2	8515
MBTPS1	8514
EIF4G3	8514
EIF4G2	8514
EIF4G1	8514
NR1I3	8514
NR1I2	8514
GRB2	8514
ULBP2	0
ULBP3	8514
GRB7	8514
PSG9	8514
PSG6	8514
PSG7	8514
PSG4	8514
PSG5	8514
PSG2	8514
PSG3	8514
PSG1	8514
HOXC4	8514
CD151	8514
KCND2	8514
SSU72	8515
HCST	8514
OR4F3	8514
OR4F6	8514
UROC1	8516
OR4F4	8514
OR4F5	8514
GPBAR1	8514
COL27A1	8514
NEURL1B	8515
LSM1	8514
POLR2E	8514
POLR2D	8514
POLR2G	8514
POLR2F	8514
POLR2A	8514
POLR2C	8514
POLR2B	8514
POLR2L	8514
AKR7A2	0
AKR7A3	0
POLR2I	8514
POLR2H	8514
F11R	8514
POLR2J	8514
CCNH	8514
GGT3P	8515
OR2L5	8514
GTF3A	8514
ASCC3	4
ASCC2	4
ASCC1	4
CCNK	8514
AGO1	8514
AGO3	8514
AGO2	8514
GAMT	8514
VBP1	8514
FAM120B	8514
MAPK14	8514
MAPK10	8514
MAPK11	8514
MAPK12	8514
MAPK13	0
OR4F21	8514
HPGD	2
FZD1	8514
FZD2	8514
FZD3	8514
FZD4	8514
FZD5	8514
FZD6	8514
FZD7	8514
CACNB3	8514
HUS1	8514
CACNB1	8514
CYP2B6	0
CACNB4	8514
OR10W1	8514
DHCR24	8514
NCR3	8514
ASH1L	8515
ATP12A	8514
CTRB2	8515
OR8B3	8514
PLCD4	8515
CTRB1	8515
USO1	8514
PLCD3	8514
OR8B4	8514
PLCD1	8514
HIST1H1D	8514
HIST1H1E	8514
OR8B8	8514
HIST1H1A	8514
HIST1H1B	8514
HIST1H1C	8514
B3GALNT2	8515
B3GALNT1	0
TACC3	8514
PICK1	2
KIF20B	8514
KIF20A	8514
GNMT	8514
CAB39	8514
CKMT1A	0
RPL3L	8514
GNAT1	8514
GNAT3	8514
GNAT2	8514
BCL2L14	8514
BCL2L11	8514
ESCO2	8515
ESCO1	8515
NUP43	8514
ZNF556	8514
ZNF557	8514
ZNF554	8514
CTU1	3
ZNF552	8514
IL1R1	8514
ZNF550	8514
ZNF551	8514
MSX2	8514
SIN3B	8514
ZNF558	8514
ZNF559	8514
OR2AT4	8514
ISYNA1	8515
GTF2H3	8514
GTF2H2	8514
GTF2H1	8514
GTF2H5	8514
GTF2H4	8514
CACNG1	8514
ALDH1B1	8515
CACNG2	8514
COX7A2L	8528
DEFB124	0
RPL26L1	8514
RPL38	8514
RPL39	8514
RPL36	8514
DEFB123	0
RPL34	8514
RPL35	8514
RPL32	8514
RPL30	8514
RPL31	8514
TARBP2	8514
DEFB121	0
ATF4	8514
ATF6	8514
ATF1	0
ATF3	0
ATF2	8514
SMARCC2	8514
