#Pathway	Name	NumMembers	Members
http://identifiers.org/reactome/R-HSA-2586552	Signaling by Leptin	54	http://pathwaycommons.org/pc2/Protein_a3f017486af9281b4cf5ab928a299839;http://pathwaycommons.org/pc2/Protein_152ee05a7eb63bf681786fdb0d0f1024;http://pathwaycommons.org/pc2/Complex_dca51ee7bc8f76656c0f8d56150b3a6b;http://pathwaycommons.org/pc2/Protein_f319e5d53ffae9c1795776675f3b0e96;http://pathwaycommons.org/pc2/Complex_19ca2bf2558a295878ca39581caab21c;http://pathwaycommons.org/pc2/Complex_81f1d0c8e51ea149c46828446b3c1f0b;http://pathwaycommons.org/pc2/Protein_15bfb9a9c45647599b7e23e38db3d4de;http://pathwaycommons.org/pc2/Protein_12ae17d7e8c17e2c2b62dca8901af3cf;http://pathwaycommons.org/pc2/Protein_cd6febcc3c2fafda07e4f7b4d54dd09a;http://pathwaycommons.org/pc2/Complex_bbd6e12c570c9ef55edbd193e0e1d8c1;http://pathwaycommons.org/pc2/Protein_2c4368db0c435688614969fb80b4302b;http://pathwaycommons.org/pc2/Complex_28764d7737869d7016fc47072aaa670f;http://pathwaycommons.org/pc2/Complex_6e523232e837f0046d3c493bf7d40d98;http://pathwaycommons.org/pc2/Protein_fa4007a449dc816bfbe1aec3f8d1a0af;http://pathwaycommons.org/pc2/Protein_e579cc56dcc5135b556cafdc9b23a22f;http://pathwaycommons.org/pc2/Protein_bb20b7a88769cb8449fce0cbf4facca0;http://pathwaycommons.org/pc2/Complex_e9e35666434de6cc395b597972fb8a5c;http://pathwaycommons.org/pc2/Protein_1234f11d6ae6eafe01fd3c980591a402;http://pathwaycommons.org/pc2/Protein_61debee0e5c4af49a7fec6b5d1c2b439;http://pathwaycommons.org/pc2/Protein_e684de60d315769ee9b7d1d31ed7ee76;http://pathwaycommons.org/pc2/Protein_0a3081a8a9941b5fb20f450ef94586c9;http://pathwaycommons.org/pc2/Complex_db76bdd7a5eec9059054891cd38bd7bb;http://pathwaycommons.org/pc2/Complex_380e56f40c7c630b87344325260c6268;http://pathwaycommons.org/pc2/SmallMolecule_338b964744318e5ab77644623adb34df;http://pathwaycommons.org/pc2/Protein_268327c95c98479e2ff662c534e58606;http://pathwaycommons.org/pc2/Protein_fa5a252526481099e75c9f4a12b7b046;http://pathwaycommons.org/pc2/Protein_c48753d88aa167f7af288ed018f9eafe;http://pathwaycommons.org/pc2/Protein_78fb151f81bb21d43ca9eeee8991ee5b;http://pathwaycommons.org/pc2/Protein_76fee97c542806a336366631287b0827;http://pathwaycommons.org/pc2/Complex_8aeef07fce845d985023820f7e04e546;http://pathwaycommons.org/pc2/Protein_25fff261e181a18892514dd953ab5593;http://pathwaycommons.org/pc2/Complex_804dbcb793289162feafe94d4db37852;http://pathwaycommons.org/pc2/Protein_d87c9926ec66a78c422d9214bdb3bc8a;http://pathwaycommons.org/pc2/Complex_f35f0f48562b6ffacc31c5237bf0b19f;http://pathwaycommons.org/pc2/Complex_07e3cc405bde5e3e82c80c0298f3d554;http://pathwaycommons.org/pc2/Protein_06e3489b989e1dacf83181d79718f6b0;http://pathwaycommons.org/pc2/Complex_361b49e52bb535e54873c2ff4ab99b87;http://pathwaycommons.org/pc2/SmallMolecule_f867b749a6bbdff3cbe2a0a66f110c3c;http://pathwaycommons.org/pc2/Protein_455f96290729e1a08b4734c06298bd42;http://pathwaycommons.org/pc2/Protein_95959e340bf56f2b08af103c43bd3a2e;http://pathwaycommons.org/pc2/Complex_76f6180ab2349cb1fb5e4b80136ce0cf;http://pathwaycommons.org/pc2/Protein_01e95076639095fe28a29a38ca42c30e;http://pathwaycommons.org/pc2/Protein_9c845a0b111ec233e7ef6759055d50f6;http://pathwaycommons.org/pc2/Complex_e02a4c95b9d0999f70e609ae1c1f32a5;http://pathwaycommons.org/pc2/Protein_f823afbecf411ecff958347c5786b88a;http://pathwaycommons.org/pc2/Complex_179bb0df8730fe46ce0bc54e485dc12b;http://pathwaycommons.org/pc2/Protein_e587e49758796fbac54fd8d9762cf299;http://pathwaycommons.org/pc2/Protein_67d0e8eff15764070add8927ae149abc;http://pathwaycommons.org/pc2/Complex_add08e4923ccd205dfb20055599877f4;http://pathwaycommons.org/pc2/Complex_f8f747ab7c7ee7796d1550b8a88249dd;http://pathwaycommons.org/pc2/Complex_f54997038a88a4b704bd160adf7d2f27;http://pathwaycommons.org/pc2/Protein_a48ebca10cef29caddcbf276368527f2;http://pathwaycommons.org/pc2/Complex_0d8a01a3708b1a18c672d953b50c167b;http://pathwaycommons.org/pc2/Complex_c5656cef5d8d33ab0e4d9ef72d773f71
http://identifiers.org/reactome/R-HSA-193704	p75 NTR receptor-mediated signalling	245	http://pathwaycommons.org/pc2/Protein_c3f599cb6d97b5a760ba1a26d2ffa313;http://pathwaycommons.org/pc2/Complex_842ff07ef8201d8cfa8b8d20fe63d244;http://pathwaycommons.org/pc2/Protein_f3c4ffbbaff162862a850d9453ddf804;http://pathwaycommons.org/pc2/Complex_1db3306a95cfae471bb974ce180b0bb4;http://pathwaycommons.org/pc2/Protein_8e5ee2ca14864b99ae3e1788d0aef908;http://pathwaycommons.org/pc2/Protein_21674da307da7af79827b185fc9c11e6;http://pathwaycommons.org/pc2/Protein_4ca4ae32ddacda3767c3c648ba216f43;http://pathwaycommons.org/pc2/Protein_a84e741ec6fe0f99d6ade1a68775b880;http://identifiers.org/reactome/R-HSA-205025;http://pathwaycommons.org/pc2/Protein_7e792da81f5b9ec481e7e470965d7c8b;http://pathwaycommons.org/pc2/Protein_2b3737e8f1703802cb3c80b6a96c488a;http://pathwaycommons.org/pc2/Protein_fd3b94e4256ebcc3a31620a10826bf67;http://pathwaycommons.org/pc2/Protein_61cdbc4dfa6b5fb861051c2831e3a10f;http://pathwaycommons.org/pc2/Protein_b99805b5de5e6aa8904d9065da3146b4;http://pathwaycommons.org/pc2/PhysicalEntity_ff749f61f7cc45708a8e40364ac7b9df;http://pathwaycommons.org/pc2/Protein_1e4e4b1594603f528808a5580c66c72e;http://pathwaycommons.org/pc2/Protein_9ed08bd63656ed2854fcf6dbee7efac1;http://pathwaycommons.org/pc2/Protein_66e59255b379422f63f6c438edeb2df9;http://identifiers.org/reactome/R-HSA-193681;http://pathwaycommons.org/pc2/Protein_7d64296f2aa9796acc91ada7b832fb1a;http://pathwaycommons.org/pc2/Protein_a355b61a28c151d2bec4d76123cf1a37;http://pathwaycommons.org/pc2/Protein_df9bd54d6124d43a837f4bea9b479e33;http://pathwaycommons.org/pc2/SmallMolecule_338b964744318e5ab77644623adb34df;http://pathwaycommons.org/pc2/Complex_e55fb288a27fb67b79a35f02acbf14f9;http://pathwaycommons.org/pc2/Protein_93feeb186ed73f9f986aaca5045a8bab;http://pathwaycommons.org/pc2/Complex_60e61fb2a62d77f5c30bd9ec20b17262;http://pathwaycommons.org/pc2/SmallMolecule_ceccd377c8bdbce3dc9676cf9ca37fec;http://pathwaycommons.org/pc2/Protein_00076faad5e60bad83d632a61d039a26;http://pathwaycommons.org/pc2/Protein_1731088ff8a801b1d3c52aea13793280;http://pathwaycommons.org/pc2/Complex_3edf2dbaabe070d59d1b0e6f7a8e7feb;http://pathwaycommons.org/pc2/Protein_2adac85b2b095f335b9730bc6865cbf1;http://pathwaycommons.org/pc2/Complex_a37a78e1095c37478cf2e6c0e5e51709;http://pathwaycommons.org/pc2/Complex_2ba3cddf21fb3366707f155e95596507;http://pathwaycommons.org/pc2/PhysicalEntity_f23c95c87f2117ff9325f326f728b541;http://pathwaycommons.org/pc2/Complex_70ce38034c478d14228afee23fc922c0;http://pathwaycommons.org/pc2/Protein_adb6858e6dec3c42b71dc989d9ccd048;http://identifiers.org/reactome/R-HSA-205043;http://pathwaycommons.org/pc2/Complex_5a80eab1f828a66ad32db67c64fe8b2b;http://pathwaycommons.org/pc2/SmallMolecule_f867b749a6bbdff3cbe2a0a66f110c3c;http://pathwaycommons.org/pc2/Protein_68abec407fd2a90bb600483215256358;http://pathwaycommons.org/pc2/Protein_b2df3aa549ceef789d611a5edc3fa55b;http://pathwaycommons.org/pc2/Protein_21783f604ac5042f493d169094fb9f0b;http://pathwaycommons.org/pc2/Protein_e63cb1803c3fe1f563052b1abf8f2224;http://pathwaycommons.org/pc2/SmallMolecule_f35f786c5f554d35391a552b0d6d4098;http://pathwaycommons.org/pc2/Protein_7841578dc0ed618567cd9df339566ea9;http://pathwaycommons.org/pc2/Complex_f5a3c48cb33ab1419e42cf93771d91ff;http://pathwaycommons.org/pc2/Protein_e25b35e8beefd6c8d6d7b94a2d9b474e;http://pathwaycommons.org/pc2/Protein_3393850977b5b1b050b461bc1f568ff7;http://pathwaycommons.org/pc2/Protein_6191b52909dc8acaa15d034a910ce499;http://pathwaycommons.org/pc2/PhysicalEntity_07f4758573e00e27d869fe8eb3f91967;http://pathwaycommons.org/pc2/Complex_d01c6e60d0cc5debf229c886cb46c164;http://pathwaycommons.org/pc2/Complex_feb80a491782a6430385ac1bed4b0aa2;http://pathwaycommons.org/pc2/Protein_c1f2534c3d1face64c30ca83de6df30e;http://pathwaycommons.org/pc2/Protein_29c7599d075736a6570ac246884cf0db;http://pathwaycommons.org/pc2/Protein_6c5a654d1af9f93616233ed3308a046b;http://pathwaycommons.org/pc2/Protein_f0d8e8e7ff316491debfbda3a06ec756;http://pathwaycommons.org/pc2/Complex_1bbe16e78b0bcace64077e757ea1452c;http://pathwaycommons.org/pc2/Protein_a9e4e94c0440bb8d38e45dc425b4128c;http://pathwaycommons.org/pc2/Protein_a7831d60697457e875132187ad8b5ba9;http://pathwaycommons.org/pc2/Protein_68875561dfb09e0e4eafd3b264e47625;http://pathwaycommons.org/pc2/Protein_4dcd85476d2b1c0ad3eeb3023895df9b;http://pathwaycommons.org/pc2/Protein_f4f2cb084896f8cc9760e7be8eb6b0a9;http://identifiers.org/reactome/R-HSA-193639;http://pathwaycommons.org/pc2/Complex_5c3150b486159e2e1c54a6e9cbb344fa;http://pathwaycommons.org/pc2/Protein_eea5babab514d64318a5d607af252615;http://pathwaycommons.org/pc2/Protein_bb66c9874f04ea00362aedefa5fe8f7b;http://pathwaycommons.org/pc2/Protein_da8533417b549b114a8bec3f80259f19;http://identifiers.org/reactome/R-HSA-193634;http://pathwaycommons.org/pc2/Protein_dbd1047dc125201546a519a299167771;http://pathwaycommons.org/pc2/Protein_ba8ed3c685f26a3d6fd1f8d4b494cbbc;http://pathwaycommons.org/pc2/Protein_e2a5458c9b36a8bc4f60272965e3963f;http://pathwaycommons.org/pc2/Complex_fc9bd7ab2c24a4c849f0b9abe96c29b0;http://pathwaycommons.org/pc2/Protein_fa92e525bc3eb51cffd7786a1f19e317;http://pathwaycommons.org/pc2/Protein_b0c8d4da537c3d47fafd09310f879140;http://pathwaycommons.org/pc2/Complex_e8e6d74d97bd29aa417c69104eb9969f;http://pathwaycommons.org/pc2/Protein_ca0808e60121e0c334f3534a959cc9a9;http://pathwaycommons.org/pc2/Protein_78070c5b099f09cdc1b7a27092676b92;http://pathwaycommons.org/pc2/Complex_3de8d4818e6073d5fc6d84d24aae4154;http://pathwaycommons.org/pc2/Complex_313f4b9b252af53170da51dc75d3674d;http://pathwaycommons.org/pc2/Protein_bd6039d3c9d2cc90b1317fd57002ac40;http://pathwaycommons.org/pc2/Complex_a58c02d7648cc4b5e509db64fc8c8d9e;http://pathwaycommons.org/pc2/Protein_162427b5f7470a37bbf25350462188e9;http://pathwaycommons.org/pc2/Protein_06263b97cd9862c46f2b464bec7fc0c2;http://pathwaycommons.org/pc2/Complex_ef551a8af22cd200e78d4437efec60e2;http://pathwaycommons.org/pc2/Protein_549770032e121ecea7eadd7f645b37a1;http://pathwaycommons.org/pc2/Complex_37c47caf47141ec6feeb240c8ccfd2e1;http://pathwaycommons.org/pc2/Protein_9f6d52a1299f8b215181075482a64766;http://pathwaycommons.org/pc2/Complex_fb5aa1e7b7d46f0ef51a0d4b2c587825;http://identifiers.org/reactome/R-HSA-209543;http://pathwaycommons.org/pc2/Protein_122076000253bcf0e5022d1d1ab6eeba;http://pathwaycommons.org/pc2/Complex_6e898e463e2348ac077db6189d78bd6e;http://pathwaycommons.org/pc2/Complex_6fca32361ef8287c609c5ec709328198;http://pathwaycommons.org/pc2/Protein_9d483c9d28c0827817fed8e54205a409;http://pathwaycommons.org/pc2/Complex_bf3183e12433015776e6087428220cf8;http://pathwaycommons.org/pc2/SmallMolecule_a22669694700106dc32b3ea33bc82809;http://pathwaycommons.org/pc2/Protein_5cbf94600ab184f23e4ae6a15262e0ce;http://pathwaycommons.org/pc2/Protein_6bbc0ae133b9b3d0dcc0c44bace04f04;http://pathwaycommons.org/pc2/Complex_913308aecec5ec01a79c178d3fc0ed2a;http://pathwaycommons.org/pc2/Protein_d1a06c7a9eb930bd143f517f6f18f4a2;http://pathwaycommons.org/pc2/Protein_f493ffe932272c87c5b16f44987a9295;http://identifiers.org/reactome/R-HSA-204998;http://pathwaycommons.org/pc2/Complex_b3a7be9abb562cc6a85a488562f68918;http://pathwaycommons.org/pc2/Protein_02a152a8388fd806783658618ecef18a;http://pathwaycommons.org/pc2/Protein_7a068fcf12708d1e3fa42748d5922e44;http://pathwaycommons.org/pc2/Protein_6f48ec3f534f1bfe910bdf1f9410d996;http://pathwaycommons.org/pc2/Protein_8fbc12a8ff8556772cfa1ce18680c674;http://pathwaycommons.org/pc2/Protein_99b75dad033c7504c977075ae6bf2bfa;http://pathwaycommons.org/pc2/Protein_bb9f18f4ce15a49d2da98c708ff52754;http://pathwaycommons.org/pc2/Protein_e5e0a66b05831d6d2ac541e3c0ba9d25;http://pathwaycommons.org/pc2/Protein_c54efbebb940190d3f549315f64d66da;http://pathwaycommons.org/pc2/Protein_6799e68eb434bd57aafaaf2ad512f8fc;http://pathwaycommons.org/pc2/Protein_a2b42f925edbc5422f8f17203b14ac58;http://pathwaycommons.org/pc2/Complex_190cf0337211d9e8f7bbc5a6866de0a0;http://pathwaycommons.org/pc2/Protein_669adddd2febb6d05b452f7a7e91c9d0;http://pathwaycommons.org/pc2/Complex_8335168b841175e63c03acb858d4bf29;http://pathwaycommons.org/pc2/Complex_17d708d84bc98ef1ebc1c3a4a54b841f;http://pathwaycommons.org/pc2/Protein_08365b96813951bd6e1d54d5b15626e2;http://pathwaycommons.org/pc2/Protein_9fd6cd449c57f9109cb44217e15d6fed;http://pathwaycommons.org/pc2/Complex_98b7508a666ea646be674aa4a2e57fad;http://pathwaycommons.org/pc2/Protein_d20e35fc6346f2b8b5f46e7d8226376d;http://pathwaycommons.org/pc2/Protein_4d0c885fcd20cfdb1f3dd25647f560b4;http://pathwaycommons.org/pc2/Protein_948882fd4fc80d3c5e43377ea305564b;http://pathwaycommons.org/pc2/Protein_c47fb59d87d16e4cdbafad62016157f0;http://pathwaycommons.org/pc2/SmallMolecule_afb73d1797e3578d80a546afa1c866e7;http://identifiers.org/reactome/R-HSA-193692;http://pathwaycommons.org/pc2/Complex_893aca20cae617e41f1045bf30a45e91;http://pathwaycommons.org/pc2/Protein_8ff1733e07465a98491aa6eb66ed2c46;http://identifiers.org/reactome/R-HSA-193697;http://pathwaycommons.org/pc2/Complex_bfd635b7b54c634bc02d723bac55bb1b;http://pathwaycommons.org/pc2/Protein_ebf34f47ed8a22d51c1aad0d9c35d510;http://pathwaycommons.org/pc2/Protein_41a1cd5cdaaf5a507660dc9dca0d31ee;http://pathwaycommons.org/pc2/Protein_98ee541e8a19b51d0cdd5a3e470d0cf1;http://pathwaycommons.org/pc2/Complex_fde31a3fb4038d5e176acb4ba0667fbe;http://pathwaycommons.org/pc2/Protein_e402631bb39100b3e1a973bf0c8eab76;http://pathwaycommons.org/pc2/Complex_ef9d9ae247fb47bda1d2356aa7f00fca;http://pathwaycommons.org/pc2/Protein_1a8bd81fd61e322efbdcc83d60c0ae04;http://pathwaycommons.org/pc2/Protein_568f71280bf670f8151aa554e79caad2;http://pathwaycommons.org/pc2/Protein_0936d03ea3663f7d778bf4fd39ecf62e;http://identifiers.org/reactome/R-HSA-205017;http://identifiers.org/reactome/R-HSA-209560;http://pathwaycommons.org/pc2/Protein_987bedf9a76cdf9daf19061a358d74db;http://pathwaycommons.org/pc2/Protein_f18819571899491a2d9543df476489dc;http://pathwaycommons.org/pc2/Protein_a583fbb3cb3020748183a8e80be59c6c;http://pathwaycommons.org/pc2/Protein_8cc8a79b38dc1a65b6449299e88a7d21;http://pathwaycommons.org/pc2/Protein_34293da11db892646d673b70a343a093;http://pathwaycommons.org/pc2/Protein_63c1655d14d51699091ede40c8aef05c;http://pathwaycommons.org/pc2/Protein_182cfcdce1f2365c10f3ac6371a76d42;http://pathwaycommons.org/pc2/Complex_1a98ac551bb8e007e9ca3761682842de;http://pathwaycommons.org/pc2/Complex_0b437be3345fcac95dc59f98d999c005;http://pathwaycommons.org/pc2/Protein_70e3188c440bed9c73d53ab708c66034;http://pathwaycommons.org/pc2/Protein_3331c2d6de5c9abb3e6fe450c8f02e1f;http://pathwaycommons.org/pc2/Protein_c997e7a94cf2d6e502d209b3a412996b;http://pathwaycommons.org/pc2/Protein_f8d8e4b6dacbcc8f8422e473ac212edd;http://pathwaycommons.org/pc2/Protein_35d786d5b9a58c1c303fe8ccb0e16832;http://pathwaycommons.org/pc2/Complex_8b04e8c01fc5ab85264c3db3fd93515f;http://pathwaycommons.org/pc2/Protein_6a6025b76de59a2d26788d76e8ccb6bd;http://pathwaycommons.org/pc2/Protein_cd2a16dd95dd454d10af58882a19523f;http://pathwaycommons.org/pc2/Protein_a490be7e2b55d5d6f2dd38e8b22db6d0;http://pathwaycommons.org/pc2/Complex_f8b63dd4300c8b64a4200205bc4c7015;http://pathwaycommons.org/pc2/Complex_df2a1bc6d0f06d41fc7c70fe7975867f;http://pathwaycommons.org/pc2/Protein_5e13d3d254e35a3e39f0e213c2e02cfd;http://pathwaycommons.org/pc2/Complex_c69a1ca269a641207abc9b9934b8e6c7;http://pathwaycommons.org/pc2/Protein_6a96db05a7f15c8506d4e3ef60f9ebd6;http://pathwaycommons.org/pc2/Complex_305a499c4f1295e5741f8a3d8f1a013a;http://pathwaycommons.org/pc2/Protein_45e01962efca154d8db7ea215893533c;http://pathwaycommons.org/pc2/Protein_3966d1da724ee62425aa944361f7b899;http://pathwaycommons.org/pc2/Complex_9b9b93e406afa4d1851dcb3f042a32c5;http://pathwaycommons.org/pc2/Protein_80c9e4746b9a9261c9c7b174d2cf8292;http://pathwaycommons.org/pc2/Complex_19f77eaeca0608f2910f92432c24e009;http://pathwaycommons.org/pc2/Protein_9e795190302ac59d27842186a9935cc0;http://pathwaycommons.org/pc2/Protein_ea2088426c30a6b04b74ef2cdfb2eec9;http://pathwaycommons.org/pc2/Protein_31ca767a5d0f5f1d59a387da4ad37a68;http://pathwaycommons.org/pc2/Protein_9e81e2d9c8f0f7a3c8cc5ddf6358755f;http://pathwaycommons.org/pc2/Protein_9e58009de654873b33821aaccf967b8c;http://pathwaycommons.org/pc2/Protein_4b6b0d88bdbcd4bb121bef2a6063a941;http://pathwaycommons.org/pc2/Protein_6493cbc5e8ef6609cfda137254f53487;http://pathwaycommons.org/pc2/Protein_d89192f6bc09aef2689bcbb358e10096;http://pathwaycommons.org/pc2/Protein_0f1d1f523d81f058b8eba23b3ae2d9d4;http://identifiers.org/reactome/R-HSA-193648;http://pathwaycommons.org/pc2/SmallMolecule_88f65996ba93aba51ea2aa6144bd6f79;http://pathwaycommons.org/pc2/Protein_b6c232554c6dc5837bebb1cf5e06369e;http://pathwaycommons.org/pc2/Complex_036e8248207a1ce9c2d1e066f18836d0;http://pathwaycommons.org/pc2/Protein_b9f3a1f0784d637ecaa80e0eba6668ef;http://pathwaycommons.org/pc2/Complex_8dd419ea2712c234259641eecd2860d9;http://pathwaycommons.org/pc2/Protein_a1d2b05bc0ae8b5439f7c56d5c01a7de;http://pathwaycommons.org/pc2/Protein_d7445ed09c2b8b406ef625b7d4f02500;http://pathwaycommons.org/pc2/Protein_e6f511309f96a4d17501f232275b17c8;http://pathwaycommons.org/pc2/Protein_69ce97652c9d4e3ad90613f0ed81f8bf;http://pathwaycommons.org/pc2/Complex_03f18d3dc46235fb4de125852f27e6c8;http://identifiers.org/reactome/R-HSA-193670;http://pathwaycommons.org/pc2/Protein_376c377981d236ac3662bdbd998d7176;http://pathwaycommons.org/pc2/Complex_b18d68d5c4f5a723ad84d9f5f8bffcac;http://pathwaycommons.org/pc2/Protein_01e0ea47f246bf7a79e2a6e8405b41f7;http://pathwaycommons.org/pc2/Complex_c514971301c9f29fb03d5aa69e5c8462;http://pathwaycommons.org/pc2/Protein_e23ed28700f5ec5166cae0a64a3ed7fb;http://pathwaycommons.org/pc2/Complex_f9a29be683edddb8626051a60ba907e2;http://pathwaycommons.org/pc2/Protein_4db1e77c633b6108dd9d6a08e467ffec;http://pathwaycommons.org/pc2/SmallMolecule_7c3c41fd25b612814698eb351cfec2a0;http://pathwaycommons.org/pc2/Complex_77420ce2b03f29fb5b3cd5d4d75bfda8;http://pathwaycommons.org/pc2/Protein_1aeb0c634be3b46895ea5778aa0b7ab8;http://pathwaycommons.org/pc2/Protein_7267f7ac876227e46df106297cd25f2d;http://pathwaycommons.org/pc2/Protein_45515cdea2bafeda866dfff8c63c96b0;http://pathwaycommons.org/pc2/Protein_a0bdffd5463f64f23942297c0f0340eb;http://pathwaycommons.org/pc2/Protein_b43f4c28f87f362736745e1e60156620;http://pathwaycommons.org/pc2/Protein_4a49fe87957eb4e0ca9dc1dd16e716e6;http://pathwaycommons.org/pc2/Protein_acd26f3e39a5d6bfe9995955d19a8108;http://pathwaycommons.org/pc2/Complex_7e12c6326138dbc783790f222b8a2995;http://pathwaycommons.org/pc2/Protein_ad5c92b1af341e2fa546c978b3167981;http://pathwaycommons.org/pc2/Protein_fa4b795edf524cf61ef9030da7619efc;http://pathwaycommons.org/pc2/Protein_212581a5d68c3d757a6a1d1e8c925fc3;http://pathwaycommons.org/pc2/Protein_b429249ef2dc544089ca4c2c065b4f0b;http://pathwaycommons.org/pc2/Complex_ed888a05d5224783e89d7d19a96a32eb;http://pathwaycommons.org/pc2/Protein_94182d878253cf103384532575a9603c;http://pathwaycommons.org/pc2/Protein_ca1a58cf1bee3ad6954225b244c90bce;http://identifiers.org/reactome/R-HSA-209563;http://pathwaycommons.org/pc2/Complex_2bf02863f6e94e551aa5aacf0e8c95ee;http://pathwaycommons.org/pc2/Complex_e28b8f33ea29784f44a8a0a892a15bfa;http://pathwaycommons.org/pc2/Protein_500d41c760f1e119af6d32fd0f20d7fe;http://pathwaycommons.org/pc2/Protein_fdfa5e7eebc7396d694f75081e5324ae;http://pathwaycommons.org/pc2/Complex_134936c9d4d4c51e5d12068edfce10bc;http://pathwaycommons.org/pc2/Complex_2eeae438cd7a5b1d69a9c0e599fb1891;http://pathwaycommons.org/pc2/Complex_b7f10edc3ef3588681b9df0dfc2685a9;http://pathwaycommons.org/pc2/Complex_231b811ae88420bc55444fe87e222ead;http://pathwaycommons.org/pc2/Protein_6a79d1ed73e6ece5d3003c72f67a771d;http://pathwaycommons.org/pc2/Complex_db066f2f23261dab6d16245d2d57c3db;http://pathwaycommons.org/pc2/Complex_32306390d6b699b82244ff5bb2e2d766;http://pathwaycommons.org/pc2/SmallMolecule_87b29f216b5c02e2242a0e2465609485;http://pathwaycommons.org/pc2/Protein_d3c1b0555da5234e9a4d34831eecb07f;http://pathwaycommons.org/pc2/Protein_07a9733b59367291a369a67fcc9b5bcc;http://pathwaycommons.org/pc2/Protein_4e816a681e74d20df5c39700b02b7d14;http://pathwaycommons.org/pc2/Protein_92b1c6c4d4df18c87c5ce19b1b420266;http://pathwaycommons.org/pc2/Protein_88707656dfe41e7517a3dae265c6db1b;http://pathwaycommons.org/pc2/Protein_ffc4433d1e7e90d7154046ab4cc1a21b;http://pathwaycommons.org/pc2/Protein_b7515c57ec31c21b57ce46eb82baef67;http://pathwaycommons.org/pc2/Protein_0dc7e125ffa9fe8d886088301def25b5;http://pathwaycommons.org/pc2/Protein_a4bce4d74e698a21e1e8157ba659b81e;http://pathwaycommons.org/pc2/Complex_3fcfd2cbd070d7323ac1b5b6d4034b16;http://pathwaycommons.org/pc2/Protein_303ba5dd88f48412bfbaf9b68c84fe94;http://pathwaycommons.org/pc2/Protein_984bf9990b505823376d59c2b32366c7;http://pathwaycommons.org/pc2/Protein_d6701ec68fc1b9c789f97d974d007408;http://pathwaycommons.org/pc2/Complex_70aff194f5e4332988e239bc1a9349eb;http://pathwaycommons.org/pc2/Protein_0cb093638dc6d1032e816c92bb16f312;http://pathwaycommons.org/pc2/Protein_5e6829951698478c75b8aaac1327941b;http://pathwaycommons.org/pc2/SmallMolecule_fab9b2c66f16383bcb870291e90bc1dc;http://pathwaycommons.org/pc2/Complex_509176e2608934a0c99d7f1770f57490
